original_url,final_url,method_used,status,ok,error
"https://www.abcb.gov.au/resources/watermark-certification-scheme","https://www.abcb.gov.au/404-page-not-found","HEAD","200","true",""
"https://www.abcb.gov.au/ncc","https://www.abcb.gov.au/404-page-not-found","HEAD","200","true",""
"https://www.planning.vic.gov.au/","https://www.planning.vic.gov.au/","HEAD","200","true",""
"https://www.c2cvariations.com.au/SA%20PlanSA","https://www.c2cvariations.com.au/SA%20PlanSA","GET","404","false",""
"https://www.c2cvariations.com.au/ACT%20Planning","https://www.c2cvariations.com.au/ACT%20Planning","GET","404","false",""
"https://www.c2cvariations.com.au/favicon.ico","https://www.c2cvariations.com.au/favicon.ico","HEAD","200","true",""
"https://www.arpansa.gov.au/our-services/monitoring/ultraviolet-radiation","https://www.arpansa.gov.au/our-services/monitoring/ultraviolet-radiation","GET","404","false",""
"https://www.productsafety.gov.au/recalls","https://www.productsafety.gov.au/recalls","HEAD","200","true",""
"https://www.c2cvariations.com.au/apple-touch-icon.png","https://www.c2cvariations.com.au/apple-touch-icon.png","HEAD","200","true",""
"https://www.c2cvariations.com.au/site-mobile.css?v=8","https://www.c2cvariations.com.au/site-mobile.css?v=8","HEAD","200","true",""
"https://www.c2cvariations.com.au/assets/nav-cta.hotfix.css?v=9","https://www.c2cvariations.com.au/assets/nav-cta.hotfix.css?v=9","HEAD","200","true",""
"https://www.c2cvariations.com.au/assets/site-nav.css?v=1","https://www.c2cvariations.com.au/assets/site-nav.css?v=1","HEAD","200","true",""
"https://www.c2cvariations.com.au/assets/chatbot.v6.css?v=1","https://www.c2cvariations.com.au/assets/chatbot.v6.css?v=1","HEAD","200","true",""
"https://www.c2cvariations.com.au/pricing.html","https://www.c2cvariations.com.au/pricing","HEAD","200","true",""
"https://www.c2cvariations.com.au/about.html","https://www.c2cvariations.com.au/about","HEAD","200","true",""
"https://www.c2cvariations.com.au/docs.html","https://www.c2cvariations.com.au/docs","HEAD","200","true",""
"https://www.c2cvariations.com.au/index.html","https://www.c2cvariations.com.au/","HEAD","200","true",""
"https://www.c2cvariations.com.au/resources.html","https://www.c2cvariations.com.au/resources","HEAD","200","true",""
"https://wa.me/61466873332?text=Hi%20C2C%2C%20keen%20to%20get%20set%20up.&utm_source=site&utm_medium=button&utm_campaign=whatsapp","https://api.whatsapp.com/send/?phone=61466873332&text=Hi+C2C%2C+keen+to+get+set+up.&type=phone_number&app_absent=0&utm_campaign=whatsapp&utm_source=site","HEAD","200","true",""
"https://www.act.gov.au/access-cbr","https://www.act.gov.au/access-cbr","GET","404","false",""
"https://www.nbnco.com.au/support/network-status","https://www.nbnco.com.au/support/network-status","GET","200","true",""
"https://www.safeworkaustralia.gov.au/resources-publications/model-codes-practice","https://www.safeworkaustralia.gov.au/resources-publications/model-codes-practice","GET","404","false",""
"https://www.iconwater.com.au/monitor-and-report/outages.aspx","https://www.iconwater.com.au/monitor-and-report/outages.aspx","GET","0","false","HEAD:This operation was aborted; GET:This operation was aborted"
